unique_identifier,l0,l1,l2,l3,l4,level,segment,fte,contractor,fte_cost_avg,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,tenure_0-4,tenure_5-9,tenure_10-14,tenure_15-19,tenure_20-24,tenure_25+,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60+,degree_yes,degree_no,,driver_group,driver,year,min,mid,max
698,Technology and Operations,Operations,Customer Service Design & Delivery,Operations Project Management,Equipment Management & Logistics,4,Support,5,0,27105.92,0.09,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,3,1,0,0,0,0,1,2,1,1,0,0,1,4,,entrev,,,,,
699,Technology and Operations,Operations,Customer Service Design & Delivery,Operations Project Management,FO Projects Management,4,Specialist,6,0,26462.11833,0.18,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,0,0,3,2,0,0,1,0,0,3,2,0,0,0,5,1,,headcount,,,,,
700,Technology and Operations,Operations,Customer Service Design & Delivery,Operations Project Management,ICT,4,Specialist,5,0,23572.102,0.212,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,2,0,1,1,1,0,0,1,0,2,1,1,0,0,0,5,0,,entrev,,,,,
701,Technology and Operations,Operations,Customer Service Design & Delivery,Operations Project Management,Performance Monitoring,4,Support,5,0,29268.558,0.666,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,3,1,0,1,0,0,1,0,1,1,0,0,2,0,0,5,0,,whorev,,,,,
702,Technology and Operations,Operations,Customer Service Design & Delivery,Operations Project Management,Product Technical Operations,4,Support,7,0,24806.04429,0.345,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,3,1,3,0,0,0,0,0,2,4,1,0,0,0,7,0,,headcount,,,,,
703,Technology and Operations,Operations,Customer Service Design & Delivery,Project Management,,3,Support,1,16,23376.96,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,12,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,headcount,,,,,
704,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,,3,Management,1,0,55408.65,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,stcsub,,,,,
705,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Al Ahsa Field Operations Management and Repairs Section,4,Core,14,0,15977.345,0.32,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,9,10,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,2,9,3,0,0,0,0,5,3,6,0,0,0,4,10,,conrev,,,,,
706,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Al Jubail Field Operations Management and Repairs Section,4,Core,14,0,15043.26286,0.13,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,9,11,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,7,4,2,0,0,2,2,1,4,2,2,1,4,10,,conrev,,,,,
707,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Al Qasim Field Operations Management and Repairs Section,4,Core,20,0,17844.1145,0.164,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,12,14,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,1,7,6,6,0,0,0,3,7,4,5,1,0,0,3,17,,conrev,,,,,
708,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Control & Inspection,4,Specialist,9,0,17194.73889,0.18,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,5,3,0,0,0,0,3,2,2,1,0,1,3,6,,stcsub,,,,,
709,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Dammam Field Operations Management and Repairs Section,4,Core,21,0,18459.26857,0.15,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,13,21,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,1,3,3,10,3,0,2,0,3,5,7,3,1,0,5,16,,headcount,,,,,
710,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Hail Field Operations Management and Repairs Section,4,Core,9,0,20830.02444,0.414,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,1,0,4,3,1,0,0,1,1,1,6,0,0,0,3,6,,entrev,,,,,
711,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Jouf Field Operation Management and Repairs Section,4,Core,6,0,21554.26167,0.478,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,2,4,0,0,0,0,1,3,1,0,1,0,2,4,,stcsub,,,,,
712,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Northern Border Field Operations Management and Repairs Section,4,Core,6,0,19763.56167,0.614,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,2,2,2,0,0,0,0,1,4,0,1,0,0,2,4,,stcsub,,,,,
713,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Riyadh Field Operations Management and Repairs Section,4,Core,77,0,17190.90948,0.464,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,47,63,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,6,2,23,22,17,7,1,1,8,20,15,18,7,6,1,29,48,,conrev,,,,,
714,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery Central-East,Riyadh Province Field Operations Management and Repairs Section,4,Core,8,0,20558.45125,0.116,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,5,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,2,5,0,1,0,0,1,3,2,1,0,1,0,3,5,,entrev,,,,,
715,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,,3,Management,1,0,53732.98,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,entrev,,,,,
716,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Assir Field Operations Management and Repairs Section,4,Core,21,0,16039.19409,0.162,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,13,16,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,1,6,4,8,1,1,2,0,7,5,5,1,0,0,9,12,,stcsub,,,,,
717,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Baha Field Operations Management and Repairs Section,4,Core,6,0,21048.42,0.162,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,4,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,1,4,1,0,0,0,1,2,2,1,0,0,2,4,,stcsub,,,,,
718,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Control & Inspection,4,Core,17,0,16927.42235,0.324,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,12,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,0,5,4,5,2,0,0,4,4,4,2,3,0,0,9,8,,conrev,,,,,
719,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Jeddah Field Operations Management and Repairst Section,4,Core,54,0,16667.19358,0.524,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,33,44,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,0,15,21,15,2,0,0,3,19,22,7,3,0,0,23,31,,conrev,,,,,
720,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Jizan Field Operations Management and Repairs Section,4,Core,5,0,18576.70333,0.156,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,5,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,2,1,1,0,0,1,0,1,3,0,0,0,2,3,,whorev,,,,,
721,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Madinah Field Operations Management and Repairs Section,4,Core,29,0,18480.67778,0.224,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,18,21,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,5,5,7,1,0,0,0,6,7,5,0,0,0,7,11,,headcount,,,,,
722,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Makkah Field Operations Management and Repairs Section,4,Core,18,0,19013.41333,0.516,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,11,14,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,0,2,6,8,1,0,0,2,6,6,4,0,0,0,7,11,,whorev,,,,,
723,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Najran Field Operations Management and Repairs Section,4,Core,10,0,19464.493,0.162,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,7,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,2,2,3,2,1,0,0,0,3,4,3,0,0,0,2,8,,headcount,,,,,
724,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Tabuk Field Operations Management and Repairs Section,4,Core,9,0,20542.08444,0.764,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,6,8,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,4,2,2,0,0,0,1,3,3,1,1,0,4,5,,conrev,,,,,
725,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Taif Field Operations Management and Repairs Section,4,Core,11,0,21325.79273,0.162,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,7,9,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,6,2,2,0,0,0,3,3,4,1,0,0,5,6,,whorev,,,,,
726,Technology and Operations,Operations,Customer Service Design & Delivery,Service Delivery South-West,Yanbu Field Operations Management and Repairs Section,4,Core,5,0,20066.464,0.162,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3,4,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,1,0,0,2,2,0,1,0,0,0,3,1,0,0,0,2,3,,whorev,,,,,
727,Technology and Operations,Operations,Customer Service Design & Delivery,Service Engineering & Order Management,,3,Specialist,1,45,43665.68,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,28,33,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,,stcsub,,,,,
728,Technology and Operations,Operations,Customer Service Design & Delivery,Western and Southern Region Field Operations,,3,Core,15,74,17671.288,0.45,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,54,63,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,1,5,6,3,0,0,0,5,4,4,2,0,0,0,10,7,,headcount,,,,,
729,Technology and Operations,Operations,Customer Service Operations,,,2,Management,1,0,23854.70905,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,stcsub,,,,,
738,Technology and Operations,Operations,Customer Service Operations,Customer Excellence,,3,Support,3,0,12737.26,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2,3,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,headcount,,,,,
739,Technology and Operations,Operations,Customer Service Operations,Customer Operations Central-East,,3,Management,1,0,53471.54,,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,1,1,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,headcount,,,,,
740,Technology and Operations,Operations,Customer Service Operations,Customer Operations Central-East,Al Ahsa Field Operations Management Section,4,Core,98,0,16030.34289,0,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,59,69,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,5,47,40,5,0,0,5,17,50,20,4,1,0,15,82,,stcsub,,,,,
741,Technology and Operations,Operations,Customer Service Operations,Customer Operations Central-East,Al Jubail Field Operations Management Section,4,Core,57,0,16011.58089,0.1,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,35,46,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,1,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,12,10,17,14,4,0,4,11,10,17,11,3,1,0,18,39,,whorev,,,,,
742,Technology and Operations,Operations,Customer Service Operations,Customer Operations Central-East,Al Qasim + Hail Field Operations Management Section,4,Core,160,0,20033.2986,0.3,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,96,112,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,2,50,34,31,11,0,0,21,28,38,30,9,2,0,28,100,,entrev,,,,,
744,Technology and Operations,Operations,Customer Service Operations,Customer Operations Central-East,Support & Logistics Central-East,4,Core,45,0,20033.2986,0.07,0.99,0.98,0.98,0.98,0.96,0.95,0.97,0.94,0.91,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,27,32,0.25,0.5,0.75,1,0.97,0.99,1,1,0.97,0.99,1,1,0.97,0.99,1,0,0,0,0,,,,,,,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,0,3,2,2,2,0,0,3,1,3,1,1,0,0,6,3,,whorev,,,,,
